"triad_id";"llm_id";"question_id";"subject";"predicate";"object";"rdf_candidate";"source_id";"source_location";"evidence_text";"evidence_type";"confidence";"expert_validation_required";"candidate_status";"notes"
"LLM_2_ALC-05_001";"LLM_2";"ALC-05";"BioLectorXT";"evaluatesCultivationParameter";"Biomass";":BioLectorXT :evaluatesCultivationParameter :Biomass .";"SRC-001";"descripción principal";"“…biomass, fluorescence, pH, dissolved oxygen in the liquid phase (DO)…”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_002";"LLM_2";"ALC-05";"BioLectorXT";"evaluatesCultivationParameter";"Fluorescence";":BioLectorXT :evaluatesCultivationParameter :Fluorescence .";"SRC-001";"descripción principal";"“…biomass, fluorescence, pH, dissolved oxygen in the liquid phase (DO)…”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_003";"LLM_2";"ALC-05";"BioLectorXT";"evaluatesCultivationParameter";"pH";":BioLectorXT :evaluatesCultivationParameter :pH .";"SRC-001";"descripción principal";"“…biomass, fluorescence, pH, dissolved oxygen in the liquid phase (DO)…”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_004";"LLM_2";"ALC-05";"BioLectorXT";"evaluatesCultivationParameter";"DissolvedOxygen";":BioLectorXT :evaluatesCultivationParameter :DissolvedOxygen .";"SRC-001";"descripción principal";"“…biomass, fluorescence, pH, dissolved oxygen in the liquid phase (DO)…”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_005";"LLM_2";"ALC-05";"TriggeredPHControl";"controlsProperty";"pH";":TriggeredPHControl :controlsProperty :pH .";"SRC-002";"“Microfluidic Bioprocess Control”";"“TRIGGERED pH CONTROL (CLOSED LOOP CONTROLLER)”";"Inferida";"Alta";"Sí";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_006";"LLM_2";"ALC-05";"TriggeredPHControl";"isGuidedBySignal";"OnlineSignal";":TriggeredPHControl :isGuidedBySignal :OnlineSignal .";"SRC-002";"“Microfluidic features”";"“Active control of pH according to online signals and continuous feeding of up to two solutions”";"Explícita";"Alta";"Sí";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_007";"LLM_2";"ALC-05";"TriggeredPHControl";"continuouslyFeedsSolution";"Solution";":TriggeredPHControl :continuouslyFeedsSolution :Solution .";"SRC-002";"“Microfluidic features”";"“Active control of pH according to online signals and continuous feeding of up to two solutions”";"Explícita";"Alta";"Sí";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_008";"LLM_2";"ALC-05";"ControlTower";"containsControlModule";"AerationControlModule";":ControlTower :containsControlModule :AerationControlModule .";"SRC-003";"p. 6";"“The control tower contains both the aeration, pump and temperature control modules…”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_009";"LLM_2";"ALC-05";"ControlTower";"containsControlModule";"PumpControlModule";":ControlTower :containsControlModule :PumpControlModule .";"SRC-003";"p. 6";"“The control tower contains both the aeration, pump and temperature control modules…”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_010";"LLM_2";"ALC-05";"ControlTower";"containsControlModule";"TemperatureControlModule";":ControlTower :containsControlModule :TemperatureControlModule .";"SRC-003";"p. 6";"“The control tower contains both the aeration, pump and temperature control modules…”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_011";"LLM_2";"ALC-05";"UnivesselGlass";"hasAvailableVersion";"VesselVersion_2L";":UnivesselGlass :hasAvailableVersion :VesselVersion_2L .";"SRC-004";"ubicación indicada";"“The vessel is available as 2 L, 5 L and 10 L version.”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_012";"LLM_2";"ALC-05";"UnivesselGlass";"hasAvailableVersion";"VesselVersion_5L";":UnivesselGlass :hasAvailableVersion :VesselVersion_5L .";"SRC-004";"ubicación indicada";"“The vessel is available as 2 L, 5 L and 10 L version.”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
"LLM_2_ALC-05_013";"LLM_2";"ALC-05";"UnivesselGlass";"hasAvailableVersion";"VesselVersion_10L";":UnivesselGlass :hasAvailableVersion :VesselVersion_10L .";"SRC-004";"ubicación indicada";"“The vessel is available as 2 L, 5 L and 10 L version.”";"Explícita";"Alta";"No";"CANDIDATE";"NOT_SPECIFIED_IN_PREVIOUS_OUTPUT"
